-150.0,144.58164864900223,-150.0,-28.0,-28.0,-0.08392708001099447
-150.0,137.11186449697001,-150.0,-28.0,-28.0,-0.08026552277252645
-150.0,129.97612304267105,-150.0,-28.0,-28.0,-0.07695364155080124
-150.0,123.15747962309612,-150.0,-28.0,-28.0,-0.07392031262741658
-150.0,116.64001419734043,-150.0,-28.0,-28.0,-0.07111350924155571
-150.0,110.40874751133725,-150.0,-28.0,-28.0,-0.06849507187931263
-150.0,104.44956674891948,-150.0,-28.0,-28.0,-0.06603685545824414
-150.0,98.74915891956198,-150.0,-28.0,-28.0,-0.06371790217178358
-150.0,93.29495089308563,-150.0,-28.0,-27.622604498747044,-0.06152237643626068
-150.0,88.0751162388046,-150.0,-28.0,-26.49241381797115,-0.05943244674186672
-150.0,83.07843319158968,-150.0,-28.0,-25.42435333358393,-0.0574256542025472
-150.0,78.29393757616175,-150.0,-28.0,-24.41475792974508,-0.05549423949411884
-150.0,73.71108138591013,-150.0,-28.0,-23.46022196125213,-0.05363225823407761
-150.0,69.31972533251056,-150.0,-28.0,-22.557586182253694,-0.05183509642710951
-150.0,65.11013052833937,-150.0,-28.0,-21.703924853573675,-0.05009911832860574
-150.0,61.0729495606535,-150.0,-28.0,-20.896533093261183,-0.04842141199783583
-150.0,57.19921717000313,-150.0,-28.0,-20.132914523747424,-0.04679960661543775
-150.0,53.4803407046424,-150.0,-28.0,-19.410769258531644,-0.04523174224631051
-150.0,49.90809048760795,-150.0,-28.0,-18.72798226179322,-0.04371617768409288
-150.0,46.47459020324821,-150.0,-28.0,-18.082612105796308,-0.042251525726779274
-150.0,43.17230738483825,-150.0,-28.0,-17.47288014343685,-0.04083660801264424
-150.0,39.99404406397099,-150.0,-28.0,-16.89716010674618,-0.03947042362326343
-150.0,36.9329280374825,-150.0,-28.0,-16.35396795887263,-0.03815213030618096
-150.0,33.982402203584876,-150.0,-28.0,-15.841953099074056,-0.03688101399357985
-150.0,31.136218705244126,-150.0,-28.0,-15.359888084744968,-0.035656504656240914
-150.0,28.388428536382342,-150.0,-28.0,-14.90666075679415,-0.0344781461574933
-150.0,25.733373942944567,-150.0,-28.0,-14.48126574963868,-0.033345595479709896
-150.0,23.16568054702782,-150.0,-28.0,-14.082796614742977,-0.0322586162519886
-150.0,20.68024972099044,-150.0,-28.0,-13.710438331806373,-0.031217072428560536
-150.0,18.27225119965297,-150.0,-28.0,-13.363460193366283,-0.030220921765466428
-150.0,15.937115916042252,-150.0,-28.0,-13.041209047788815,-0.029270208873868272
-150.0,13.670529044173371,-150.0,-28.0,-12.743102885090362,-0.02836505772278186
-150.0,11.468423230903436,-150.0,-28.0,-12.468624749756014,-0.02750566353107786
-150.0,9.326971997795866,-150.0,-28.0,-12.217316964651411,-0.026692284035723848
-146.0551723749234,7.242583293123229,-150.0,-28.0,-11.98877565022591,-0.02592523015594656
-140.15506596292374,5.2351787919598465,-150.0,-28.0,-11.77873647495338,-0.025217757056348118
-134.53794516000585,3.3154948458604885,-150.0,-28.0,-11.585084373320962,-0.024573400030196677
-129.19071522680474,1.4814600771340203,-150.0,-28.0,-11.408001616643535,-0.023986553836271563
-124.10072117316876,-0.2691445631781235,-150.0,-28.0,-11.247494851183212,-0.02345175340701201
-119.255744159452,-1.9386526376310016,-150.0,-28.0,-11.103418341460259,-0.022963694518123304
-114.64399740834807,-3.529483673279234,-150.0,-28.0,-10.975494619846984,-0.022517250375003996
-110.25412155677863,-5.044118667235313,-150.0,-28.0,-10.86333285804206,-0.0221074845962136
-106.07517941728291,-6.4850791555961,-150.0,-28.0,-10.76644523280498,-0.02172966102706995
-102.0966501483473,-7.854909409583399,-150.0,-28.0,-10.684261521506786,-0.02137925078025564
-98.30842285501122,-9.156161371788656,-150.0,-28.0,-10.616142131893765,-0.02105193686483291
-94.70078965658666,-10.391381989044735,-150.0,-28.0,-10.561389743981517,-0.020743616730998064
-91.26443826878642,-11.56310263725936,-150.0,-28.0,-10.519259719397354,-0.020450403025676942
-87.99044415407322,-12.673830368056027,-150.0,-28.0,-10.488969414119325,-0.020168622823934695
-84.87026229749975,-13.726040737763256,-150.0,-28.0,-10.469706513888365,-0.019894815573267586
-81.89571866641832,-14.7221720065939,-150.0,-28.0,-10.460636497161127,-0.019625729962191637
-79.05900141177486,-15.664620520126052,-150.0,-28.0,-10.460909317970257,-0.019358319901110935
